order_id,status
420988,in_transit
380844,cancelled
519170,in_transit
523173,delayed
561170,delivered
195817,cancelled
713828,cancelled
174428,delayed
884184,cancelled
355920,in_transit
466127,delayed
263513,delivered
214565,cancelled
300712,cancelled
199544,delivered
605636,in_transit
389517,delivered
937410,in_transit
504684,cancelled
879812,cancelled
115660,cancelled
489169,delivered
21636,cancelled
706211,cancelled
832611,delivered
585670,delayed
932055,in_transit
248237,in_transit
460811,delivered
147710,delivered
984350,delayed
569288,delivered
134209,cancelled
917707,delayed
311560,cancelled
437617,delivered
25864,cancelled
858836,delayed
48072,cancelled
475841,delivered
73446,in_transit
977973,delivered
313917,cancelled
385937,delayed
403527,delivered
351949,delayed
889827,delivered
315954,delivered
482041,delivered
168983,delayed
922795,delivered
899848,in_transit
910446,cancelled
683415,cancelled
764552,delivered
622300,cancelled
33612,delivered
333394,cancelled
97352,in_transit
27431,delayed
703385,delivered
997752,delayed
922928,delivered
960103,delayed
405681,delivered
616028,delivered
776910,delivered
83226,delayed
241355,in_transit
857971,delivered
725783,in_transit
318345,in_transit
650027,cancelled
614380,cancelled
499834,in_transit
274830,in_transit
302299,delivered
157893,in_transit
265131,in_transit
356820,cancelled
492267,in_transit
792432,cancelled
649394,cancelled
138153,delayed
537888,delivered
171910,delayed
130411,delayed
280697,in_transit
506060,cancelled
212327,in_transit
872532,delayed
509846,delayed
527135,delayed
447331,in_transit
982706,delayed
371527,cancelled
923923,delayed
19256,in_transit
546903,in_transit
748881,delayed
610583,in_transit
749747,delayed
501292,delayed
246854,in_transit
111175,cancelled
670128,cancelled
188351,delivered
804379,delayed
157939,cancelled
171550,delivered
141635,in_transit
57622,in_transit
640887,delayed
905626,in_transit
141458,in_transit
973465,delayed
325262,cancelled
592824,cancelled
473908,delayed
919880,cancelled
832135,in_transit
658175,in_transit
3865,delayed
88072,in_transit
999704,in_transit
660431,delayed
709402,delayed
248406,delayed
574610,delayed
109446,in_transit
702104,cancelled
370057,delayed
207480,delayed
821112,delivered
357318,delivered
668445,delivered
826811,cancelled
683379,in_transit
67657,delayed
387313,cancelled
102408,in_transit
173754,in_transit
765707,cancelled
381964,cancelled
603191,delayed
771361,delayed
676488,in_transit
347909,cancelled
265515,delayed
144897,delivered
525533,in_transit
330159,delivered
2627,in_transit
462273,in_transit
728847,delivered
933281,delayed
288418,in_transit
148353,in_transit
982104,in_transit
642228,delivered
774992,in_transit
975396,in_transit
949881,delayed
652392,cancelled
757152,delivered
902544,in_transit
113300,cancelled
797993,delayed
547649,in_transit
609523,cancelled
73230,delayed
901461,cancelled
61128,delayed
633380,delivered
602837,cancelled
852508,cancelled
502359,delivered
279267,cancelled
69708,in_transit
630567,delayed
511313,delayed
812114,delayed
889936,in_transit
214078,delayed
221239,in_transit
303462,cancelled
40533,in_transit
832802,cancelled
475505,delivered
877146,cancelled
26325,delayed
790823,in_transit
401140,delivered
302840,delivered
318923,in_transit
441566,delayed
884019,delivered
60801,delivered
468389,delayed
741739,cancelled
592592,in_transit
453685,in_transit
340118,in_transit
13115,in_transit
341389,delayed
701825,delivered
395703,delayed
321376,cancelled
875665,cancelled
530455,delivered
894831,cancelled
626174,cancelled
452074,delivered
322824,in_transit
483958,cancelled
98000,in_transit
914458,cancelled
461719,delayed
527142,cancelled
708132,in_transit
674977,delayed
953402,delayed
460981,cancelled
830458,in_transit
858668,delivered
973580,in_transit
829510,delivered
17345,in_transit
248265,in_transit
531996,in_transit
489120,delivered
694393,cancelled
440846,cancelled
978939,in_transit
729884,delayed
28069,delivered
702703,cancelled
849586,delayed
495644,delivered
994142,cancelled
411011,delivered
160749,delayed
477492,in_transit
519756,cancelled
759248,delivered
686153,delivered
481529,cancelled
870336,delivered
260158,delivered
814484,in_transit
796195,delayed
837372,cancelled
34880,delayed
145894,cancelled
887600,cancelled
403446,delivered
689335,cancelled
916224,cancelled
556746,delivered
219706,cancelled
19074,delayed
936962,delivered
331432,delayed
248135,cancelled
336633,delivered
315485,in_transit
88242,delivered
963829,cancelled
343320,delayed
835410,delayed
9245,delivered
504163,delivered
780944,cancelled
586449,cancelled
850797,cancelled
895520,delivered
390611,delivered
647184,delayed
121603,in_transit
902233,in_transit
130646,delivered
31438,cancelled
756827,delivered
179206,in_transit
990860,delayed
75184,in_transit
555275,delayed
481745,delayed
600244,cancelled
56945,delivered
209673,delivered
898075,cancelled
536217,delayed
818792,delivered
79546,in_transit
117974,delayed
358409,in_transit
537129,in_transit
291093,in_transit
878510,cancelled
88412,cancelled
8741,in_transit
633950,delivered
6457,in_transit
472395,cancelled
611464,cancelled
281162,delayed
450072,in_transit
950093,delivered
901951,delivered
217942,delayed
15916,in_transit
908862,delayed
328206,delivered
721711,delayed
499774,delayed
523734,delivered
71030,cancelled
830915,cancelled
378653,delivered
12405,cancelled
223687,in_transit
145943,in_transit
597469,cancelled
750792,cancelled
729280,cancelled
907578,cancelled
122469,in_transit
647381,delivered
430660,delivered
609481,in_transit
45978,delayed
353012,cancelled
993518,cancelled
433094,delayed
736631,delivered
695994,cancelled
521440,cancelled
324292,delivered
359174,in_transit
43470,in_transit
559518,in_transit
787545,cancelled
220612,in_transit
921997,delayed
294617,delivered
810885,delivered
616493,delivered
375459,in_transit
882321,in_transit
619852,delayed
462939,cancelled
663201,delayed
585254,delayed
327116,delayed
709476,delivered
645776,cancelled
485540,cancelled
946357,cancelled
932797,delivered
895002,delivered
995880,cancelled
771880,delivered
43307,delayed
75090,delivered
634925,delayed
379516,delivered
238463,cancelled
435695,cancelled
278646,delivered
322058,cancelled
301583,delivered
231561,cancelled
890295,in_transit
124363,in_transit
781831,in_transit
891558,delivered
765147,cancelled
122296,delivered
480555,in_transit
627735,delivered
682770,delivered
817508,cancelled
469,delayed
24733,delivered
644475,delivered
12589,cancelled
434911,delayed
669274,delivered
937056,delivered
927099,delivered
939401,in_transit
222519,delayed
966336,in_transit
240738,delivered
747745,delivered
225756,delayed
649272,delayed
706097,delivered
389284,cancelled
373864,in_transit
675236,delivered
318259,delivered
153799,delivered
223472,in_transit
252564,delayed
296291,delivered
304266,in_transit
62769,in_transit
534220,in_transit
150295,in_transit
447782,delayed
701210,delivered
665784,cancelled
989548,cancelled
965192,delayed
69213,delayed
114845,in_transit
33855,cancelled
326646,delivered
866756,delivered
429121,delivered
111316,delivered
984147,in_transit
959543,in_transit
291200,delivered
32578,delayed
432665,delayed
997201,cancelled
14282,delayed
460617,delayed
765481,delayed
49528,delayed
203993,cancelled
639584,in_transit
328358,delivered
74491,cancelled
225742,cancelled
408174,in_transit
940326,in_transit
106659,cancelled
124825,delayed
90185,in_transit
211530,delayed
608000,delivered
32918,delayed
262505,cancelled
567355,delivered
947239,delivered
863070,delivered
535009,in_transit
832037,in_transit
517558,in_transit
938639,delivered
175954,delayed
712531,cancelled
503748,cancelled
92719,cancelled
1688,delayed
379379,cancelled
727836,delivered
836370,in_transit
66809,delivered
75593,cancelled
724527,in_transit
627657,in_transit
609138,in_transit
789726,in_transit
122774,cancelled
338927,delayed
981413,delivered
111042,cancelled
3144,delivered
744827,delivered
218862,cancelled
440579,delayed
444589,in_transit
455433,cancelled
299445,cancelled
766794,in_transit
920515,cancelled
416957,delayed
118451,delayed
555284,cancelled
755957,in_transit
539835,delayed
726999,delayed
516865,delivered
195225,delivered
763550,delivered
107062,cancelled
303361,delivered
911929,cancelled
27102,delayed
30712,cancelled
563279,cancelled
767537,cancelled
175259,in_transit
921457,delayed
350889,cancelled
46714,in_transit
361456,delivered
94800,in_transit
315670,cancelled
782234,in_transit
423820,in_transit
70702,delivered
128716,in_transit
386041,delivered
826585,in_transit
645665,delivered
142612,delayed
329300,delayed
682254,in_transit
836406,delayed
285231,delayed
610406,delivered
546901,cancelled
486380,delayed
909324,cancelled
221746,in_transit
732725,in_transit
468000,in_transit
886772,cancelled
475421,delivered
62142,delivered
653803,delivered
899507,cancelled
255957,delivered
246863,delivered
997625,delivered
6246,in_transit
550045,cancelled
586661,in_transit
124505,delivered
806522,delayed
341826,delayed
902403,delivered
818320,delayed
926407,in_transit
913157,delayed
107298,delayed
858794,in_transit
662035,delayed
891926,delayed
623548,in_transit
815270,in_transit
252306,delivered
185588,in_transit
381150,in_transit
339452,delayed
500775,delivered
136267,delivered
515673,delivered
272956,delivered
744359,in_transit
473532,delivered
944040,in_transit
620307,in_transit
875990,cancelled
734443,delivered
974979,delayed
773225,delivered
992744,cancelled
97391,in_transit
276368,delivered
362341,delivered
520866,in_transit
496690,delivered
570499,delivered
689256,delayed
22475,delayed
922311,delivered
555919,delayed
956626,cancelled
158326,delivered
914509,in_transit
652750,in_transit
457949,in_transit
405065,delayed
803711,in_transit
155737,in_transit
949864,cancelled
750033,in_transit
769215,in_transit
773447,cancelled
733258,delivered
720931,in_transit
566222,in_transit
983276,delivered
766890,cancelled
467381,in_transit
427871,in_transit
338949,cancelled
915200,delayed
324273,delayed
99838,delivered
407465,cancelled
593582,in_transit
573026,delivered
709121,delivered
567037,cancelled
344538,in_transit
961062,in_transit
169150,delivered
36384,delayed
435675,cancelled
670646,delivered
41863,delivered
634445,in_transit
65041,in_transit
878473,delivered
872518,delivered
354651,delivered
505481,cancelled
562472,in_transit
295934,delayed
220886,cancelled
283576,cancelled
876367,in_transit
119319,delivered
699800,in_transit
333812,delivered
944100,delayed
700614,in_transit
89101,in_transit
188160,in_transit
595941,delivered
190306,delivered
908669,delayed
49124,delivered
935516,delayed
780277,in_transit
876624,delayed
43415,delayed
214882,cancelled
560777,delivered
592705,delayed
382109,cancelled
590538,in_transit
953914,cancelled
62609,cancelled
184907,delayed
477018,delayed
988545,delivered
43345,delayed
820984,in_transit
902449,cancelled
197130,cancelled
920027,cancelled
525990,in_transit
390094,in_transit
677346,delayed
949012,delayed
458560,delayed
980127,cancelled
726429,in_transit
459229,delayed
300109,delayed
184534,delayed
703766,delayed
278641,in_transit
422705,cancelled
769594,cancelled
133837,cancelled
547913,delayed
416853,delayed
904381,cancelled
146464,in_transit
88753,cancelled
31114,in_transit
104477,cancelled
952301,delayed
600119,delivered
792743,delivered
987724,cancelled
309294,delivered
567525,delivered
643783,in_transit
947570,delayed
184420,delayed
182401,cancelled
921772,in_transit
373108,delayed
87611,delivered
918803,delayed
693665,in_transit
157188,delivered
188357,cancelled
529670,delayed
121776,delivered
407956,in_transit
970757,delayed
756100,delayed
864558,cancelled
761716,in_transit
547801,in_transit
309139,delivered
796469,delayed
162215,delivered
249177,in_transit
895529,delivered
475464,delayed
130223,delayed
243338,delivered
146744,cancelled
488242,in_transit
871145,delivered
71863,cancelled
992099,delayed
554121,in_transit
7699,in_transit
646725,in_transit
287615,cancelled
441946,in_transit
613937,cancelled
565582,in_transit
618712,delayed
222053,delayed
77746,cancelled
288889,cancelled
883111,cancelled
714945,delivered
79353,delivered
886099,delayed
245193,in_transit
867411,cancelled
443712,in_transit
840879,delayed
246387,cancelled
145690,delivered
1567,cancelled
210157,cancelled
235165,cancelled
293672,delayed
462118,delayed
227506,delayed
829935,cancelled
13749,delivered
978651,cancelled
742333,delayed
901377,cancelled
964420,delayed
346284,in_transit
566318,cancelled
785002,delayed
687327,delivered
916613,cancelled
313745,delivered
484725,delivered
200431,delayed
798202,in_transit
596011,cancelled
700583,delivered
381520,cancelled
340015,cancelled
829218,cancelled
150885,delayed
114279,delayed
376059,in_transit
271590,in_transit
709535,delayed
480495,delivered
651445,delayed
971080,cancelled
253948,delayed
712534,cancelled
79177,cancelled
558622,delivered
410186,delayed
330409,in_transit
863510,cancelled
416902,delayed
53371,delivered
681398,in_transit
894447,delivered
78353,delayed
632862,delivered
135598,cancelled
421910,cancelled
448446,in_transit
552576,delayed
204976,delayed
197158,delayed
378654,cancelled
438535,delivered
934619,delivered
987475,in_transit
143413,in_transit
893060,cancelled
189700,cancelled
167186,delayed
501465,delivered
835422,cancelled
410173,delayed
789158,cancelled
837729,cancelled
396523,delivered
611968,delayed
537277,delivered
51345,delivered
391076,delayed
390943,cancelled
192212,delayed
23573,cancelled
279464,delivered
60117,cancelled
233060,delayed
8787,delayed
784350,delayed
178539,delayed
241697,delayed
796444,delayed
964985,delayed
80680,delayed
102108,in_transit
838745,in_transit
26546,cancelled
326559,delivered
740444,in_transit
182262,delayed
678512,in_transit
128941,in_transit
969229,delayed
119857,cancelled
311618,in_transit
406039,delayed
467573,cancelled
450051,delayed
744822,delayed
688638,delivered
982468,delivered
32923,in_transit
1877,delivered
445397,cancelled
82486,delivered
245014,delayed
533044,delayed
969597,in_transit
881842,delivered
977511,delayed
193217,cancelled
832934,cancelled
764322,delayed
263093,delayed
613327,delayed
205497,in_transit
309805,cancelled
153769,delayed
114760,delayed
148481,cancelled
351690,delivered
795740,cancelled
831313,delivered
830587,in_transit
125062,cancelled
97368,delayed
558007,delayed
609648,delivered
311275,in_transit
933493,cancelled
191695,delayed
490828,delivered
872558,cancelled
354829,in_transit
425785,delivered
758367,in_transit
676024,delivered
928813,delivered
544735,cancelled
674763,delivered
475974,delivered
155634,cancelled
780911,in_transit
981614,cancelled
30592,delayed
272488,cancelled
396403,delayed
77916,in_transit
547734,delivered
754617,in_transit
897501,cancelled
763478,in_transit
480243,cancelled
472707,delayed
949995,delayed
725943,delivered
400628,in_transit
589868,delayed
318824,delayed
450552,in_transit
852433,cancelled
104069,in_transit
424234,in_transit
697495,cancelled
632176,in_transit
199333,delivered
362372,delivered
920303,in_transit
703651,cancelled
602506,delayed
659104,in_transit
321883,in_transit
951317,in_transit
270805,delivered
549623,delivered
241939,delivered
600322,delayed
156138,cancelled
381754,delivered
741736,delivered
46613,delayed
828651,delayed
689878,cancelled
963286,in_transit
104881,in_transit
920514,delivered
288844,delayed
441052,in_transit
803800,delayed
1447,delivered
391002,cancelled
977688,delivered
191093,cancelled
365910,cancelled
848606,cancelled
579111,delayed
140174,delivered
350154,in_transit
509023,delivered
522084,cancelled
638173,delivered
751670,in_transit
424623,delayed
119176,cancelled
994115,in_transit
647780,delayed
582839,delivered
747270,delayed
933122,delivered
189607,delayed
616470,in_transit
34428,cancelled
999588,in_transit
455578,cancelled
515993,delayed
180928,cancelled
825893,delayed
502109,delivered
345791,delayed
342703,in_transit
993928,cancelled
255587,in_transit
145485,delivered
736651,delivered
336047,delivered
545791,delivered
200820,delivered
455324,delayed
179479,delayed
365471,cancelled
582445,delayed
97390,in_transit
623062,delivered
592357,delayed
789706,delayed
618564,in_transit
3738,in_transit
421644,delayed
157340,in_transit
610269,delayed
637259,in_transit
844293,in_transit
965879,delivered
744534,delivered
834571,cancelled
354470,delayed
223348,delayed
783555,cancelled
856676,delivered
642804,cancelled
484455,delivered
380081,cancelled
705360,delivered
208077,in_transit
934960,delayed
577461,delivered
71683,cancelled
666270,delivered
836982,cancelled
960453,in_transit
502530,in_transit
920526,delayed
781568,delivered
41616,cancelled
374552,cancelled
370998,delivered
308541,cancelled
570908,cancelled
722229,delayed
84360,cancelled
108930,in_transit
123028,cancelled
937625,in_transit
829288,in_transit
144586,delayed
682870,in_transit
585074,delivered
97774,cancelled
969583,delayed
146397,in_transit
429260,delivered
617371,cancelled
3646,delayed
70377,cancelled
238826,cancelled
238166,in_transit
113529,delayed
312632,in_transit
975118,delivered
384653,delivered
387793,delivered
651336,in_transit
361574,delivered
506168,in_transit
649103,delivered
720101,delivered
654540,cancelled
405141,delivered
988601,cancelled
521661,cancelled
831587,delivered
769398,in_transit
470019,in_transit
502618,in_transit
568493,delivered
779418,delayed
817054,cancelled
973638,delayed
529402,in_transit
510062,cancelled
321682,in_transit
84649,in_transit
666752,in_transit
686405,delayed
250200,in_transit
39944,cancelled
810556,in_transit
59985,in_transit
829700,cancelled
18306,cancelled
448087,in_transit
117114,delivered
164833,cancelled
23421,delivered
345858,in_transit
273171,cancelled
257584,in_transit
538719,cancelled
876891,delivered
433917,delivered
965335,in_transit
14630,cancelled
165027,in_transit
954717,delivered
109542,cancelled
497442,in_transit
280946,cancelled
258121,delayed
898471,delayed
45209,delayed
903814,in_transit
753496,delayed
238812,in_transit
209212,cancelled
999811,delayed
141501,delivered
446592,in_transit
970316,cancelled
358938,delayed
626019,delivered
246802,delayed
404717,in_transit
665953,cancelled
532094,in_transit
499011,delivered
233093,delayed
742502,cancelled
870280,in_transit
252568,in_transit
249213,in_transit
792381,delivered
654464,delayed
869839,delayed
920957,in_transit
536516,delivered
574300,delayed
468419,cancelled
965705,in_transit
474251,cancelled
381149,delayed
251151,cancelled
155814,cancelled
784072,in_transit
461819,in_transit
124105,cancelled
594156,delayed
109835,cancelled
356021,in_transit
32579,delivered
605499,delayed
562467,in_transit
883921,delivered
118570,cancelled
928234,delayed
264307,delivered
127945,delayed
707858,cancelled
629222,delayed
3773,in_transit
320057,cancelled
201860,cancelled
525619,cancelled
432899,in_transit
557666,in_transit
400317,in_transit
932079,in_transit
617623,cancelled
864498,delayed
984622,cancelled
671397,delayed
948876,in_transit
922214,in_transit
986353,cancelled
621473,cancelled
862753,delayed
401014,in_transit
552609,in_transit
611766,delivered
44370,delayed
469204,delivered
955099,in_transit
615178,delayed
509663,cancelled
592170,cancelled
246383,delayed
709036,in_transit
434147,cancelled
546593,in_transit
842755,delivered
21850,delivered
709019,delayed
548526,cancelled
59751,delivered
150444,in_transit
592799,in_transit
176263,in_transit
148411,delivered
272488,cancelled
13357,in_transit
810303,delayed
480945,in_transit
240077,in_transit
336387,delayed
232765,cancelled
652945,delivered
693742,in_transit
21687,delayed
59953,delayed
827402,delayed
968699,in_transit
155567,cancelled
572851,delayed
607088,delivered
116128,cancelled
43179,delayed
377280,in_transit
48603,in_transit
835132,in_transit
874647,in_transit
462990,in_transit
340657,in_transit
149850,delayed
622408,cancelled
221149,delayed
652947,delivered
655475,cancelled
738830,in_transit
517226,cancelled
625016,delivered
665444,delivered
675402,in_transit
322258,delayed
706857,delayed
149256,delivered
549193,delivered
485356,delivered
718890,cancelled
189405,delayed
593876,cancelled
830846,cancelled
150545,delivered
336844,delivered
860229,cancelled
677977,delayed
993538,cancelled
104348,delivered
880450,in_transit
585054,cancelled
206873,cancelled
246195,in_transit
531740,delayed
396333,delayed
649395,delayed
279941,cancelled
523833,delivered
819226,delayed
613156,cancelled
835013,cancelled
160909,cancelled
816162,delayed
786019,delayed
248065,cancelled
951892,in_transit
698101,delayed
583054,in_transit
127515,delivered
469149,cancelled
848811,delivered
742759,delivered
96397,delayed
890089,in_transit
816502,delayed
238300,cancelled
77306,delayed
288439,delayed
421332,cancelled
619552,delayed
401973,delayed
233336,in_transit
130494,delayed
89427,delayed
346179,in_transit
532234,delivered
265508,in_transit
903509,cancelled
725119,in_transit
67516,delivered
606201,cancelled
25477,cancelled
139532,delivered
228828,in_transit
26359,cancelled
344863,delivered
427129,delayed
91917,delivered
431725,delayed
616954,delayed
869367,delivered
641585,in_transit
906216,delivered
271513,in_transit
560990,cancelled
99562,delayed
902822,delivered
70531,in_transit
735525,cancelled
306879,in_transit
418339,delayed
488959,in_transit
746339,delivered
484879,in_transit
235133,delivered
901948,delivered
695393,in_transit
910631,in_transit
361863,delayed
187431,delayed
665908,in_transit
932371,cancelled
539111,cancelled
352400,in_transit
294582,delayed
571624,delayed
541604,in_transit
970511,delivered
340731,delayed
691959,delivered
715092,in_transit
609347,cancelled
168,in_transit
173351,delivered
998352,cancelled
855561,in_transit
314371,cancelled
316147,in_transit
804779,delayed
17963,delivered
80426,in_transit
29863,in_transit
488737,cancelled
200513,delivered
228378,cancelled
102314,cancelled
840675,in_transit
28760,delayed
838963,cancelled
4856,cancelled
52954,cancelled
740851,delivered
934289,in_transit
103540,delivered
371510,cancelled
885087,cancelled
285871,cancelled
983654,delayed
230504,delayed
614261,cancelled
143153,delayed
397811,cancelled
241006,delivered
814392,in_transit
392335,delivered
913236,delivered
726825,cancelled
427293,delivered
301806,delivered
325204,cancelled
309135,in_transit
655458,delayed
934331,delayed
460440,delayed
433823,cancelled
699853,in_transit
702373,delayed
541673,cancelled
444118,delayed
343571,in_transit
341940,delayed
189108,delivered
269921,cancelled
341574,in_transit
932707,delivered
145658,cancelled
882774,cancelled
22633,in_transit
245254,delayed
279306,delayed
3499,delayed
850180,in_transit
726649,delivered
335382,delivered
674240,in_transit
297522,in_transit
234430,delayed
284533,delivered
18260,in_transit
578222,delayed
459583,in_transit
363355,cancelled
891220,delivered
991285,delayed
104480,in_transit
556514,delivered
71053,cancelled
781354,delivered
513046,delivered
194630,cancelled
183676,in_transit
375856,in_transit
74117,delayed
935044,delivered
292120,delivered
209606,in_transit
16808,delayed
565840,delayed
628526,in_transit
360279,in_transit
589304,delayed
678987,cancelled
277265,in_transit
630398,cancelled
584479,in_transit
564050,delayed
667500,delivered
100633,delivered
669970,cancelled
516199,delayed
566117,delivered
834764,in_transit
403632,delivered
139563,delivered
7936,delivered
997946,delayed
404405,delayed
841373,in_transit
957380,cancelled
696547,cancelled
152038,in_transit
548190,cancelled
94626,delivered
214874,in_transit
566944,delayed
69205,in_transit
815118,delayed
397333,delivered
504757,delayed
287955,in_transit
364063,delivered
636781,delayed
235691,delayed
315447,cancelled
149721,delivered
144048,in_transit
308898,cancelled
132068,in_transit
395797,cancelled
644162,delayed
972766,cancelled
868309,in_transit
868179,in_transit
442272,cancelled
505441,delivered
664680,in_transit
10258,delayed
603564,cancelled
647683,in_transit
359609,delayed
92378,delivered
981825,delayed
503812,cancelled
224842,cancelled
501692,in_transit
984910,in_transit
173079,delayed
788704,delivered
54258,cancelled
512509,in_transit
407960,in_transit
45688,cancelled
621746,delivered
259514,delayed
991538,in_transit
243013,delivered
876181,delivered
12862,in_transit
7764,delayed
952451,cancelled
415321,in_transit
39995,delayed
808887,delivered
833005,cancelled
780695,cancelled
620101,delivered
507661,delivered
436233,delayed
814969,delayed
736486,cancelled
564849,delayed
689132,delivered
871188,in_transit
306552,cancelled
230193,delivered
215071,delivered
852756,in_transit
81709,delayed
358926,in_transit
546136,in_transit
254252,delayed
547362,cancelled
451055,in_transit
119952,in_transit
249517,delayed
936992,delayed
253212,cancelled
482798,delayed
873063,cancelled
491656,cancelled
263721,cancelled
358293,in_transit
283278,in_transit
917810,in_transit
650637,cancelled
902499,delayed
58505,in_transit
825655,delivered
929320,delivered
103842,delivered
716123,delivered
472474,in_transit
441106,delayed
21928,delayed
542937,in_transit
474498,in_transit
128554,in_transit
227425,in_transit
936371,in_transit
287432,cancelled
494988,delayed
723077,in_transit
365907,in_transit
886486,cancelled
692790,delayed
428062,delayed
977072,delayed
622064,cancelled
902119,in_transit
329280,delivered
245042,delayed
185954,cancelled
881062,in_transit
815927,in_transit
131145,cancelled
363532,cancelled
33203,cancelled
539372,in_transit
395300,delayed
804099,delayed
974974,in_transit
89516,cancelled
699845,in_transit
257137,cancelled
665647,delivered
866241,cancelled
9894,delayed
632254,delivered
92848,cancelled
859485,delayed
158855,delayed
54157,in_transit
61341,in_transit
826039,cancelled
288378,cancelled
637739,delayed
368198,delivered
119768,in_transit
834708,delayed
66627,delayed
993159,delayed
209990,cancelled
564189,cancelled
823193,in_transit
950733,delayed
291088,in_transit
681658,in_transit
197006,delayed
267520,delivered
837861,cancelled
156136,delayed
613427,cancelled
791159,delivered
816485,delayed
73098,in_transit
669444,delayed
24481,delayed
494212,cancelled
512439,delayed
459027,delivered
547993,in_transit
526045,in_transit
228933,delayed
325869,delivered
95929,cancelled
96806,delivered
803619,delayed
969945,delayed
147121,delivered
777047,cancelled
328469,delayed
513447,in_transit
169378,in_transit
536217,delayed
556702,delivered
928579,cancelled
191011,in_transit
686488,in_transit
13576,delayed
43089,delivered
900370,delivered
722662,delivered
201459,cancelled
928217,delivered
649945,delayed
429366,cancelled
881044,in_transit
515654,cancelled
31059,delivered
77350,delivered
157163,delayed
864387,delivered
148756,in_transit
63294,cancelled
358161,in_transit
847349,cancelled
754009,in_transit
665332,delayed
698409,in_transit
954685,in_transit
675684,delivered
475937,delayed
693588,cancelled
46125,delayed
767515,delivered
287811,delayed
414356,delayed
928359,cancelled
614987,cancelled
715985,delayed
446866,delayed
874202,delivered
963016,in_transit
349289,in_transit
566657,cancelled
358712,cancelled
426576,cancelled
331318,cancelled
307677,in_transit
831081,in_transit
470503,delayed
176728,delayed
801376,delivered
440125,delayed
800171,delivered
832524,in_transit
565122,cancelled
416428,delivered
235523,delivered
928053,cancelled
207974,cancelled
684518,delayed
993361,delivered
778487,delayed
854935,delayed
206887,in_transit
260453,in_transit
515349,delayed
268915,delivered
187366,delivered
425032,delivered
773626,delivered
108970,in_transit
916409,delayed
752374,delayed
43221,delayed
777287,delayed
686182,in_transit
940658,delivered
494873,in_transit
689957,cancelled
97089,delayed
719141,delivered
677494,delayed
201646,cancelled
95742,delayed
559687,delayed
277261,cancelled
446344,in_transit
520401,cancelled
577958,in_transit
836811,delayed
57832,cancelled
152875,in_transit
516912,delayed
775374,delivered
583029,cancelled
813158,in_transit
177470,in_transit
175382,cancelled
11102,cancelled
575380,cancelled
483776,cancelled
698424,delayed
521964,delayed
537273,cancelled
556542,delayed
32445,delayed
939191,delayed
705064,in_transit
135340,delayed
422069,cancelled
409809,delayed
953682,delivered
571310,in_transit
806016,cancelled
465810,delayed
999702,cancelled
478516,delivered
824190,delivered
271592,delayed
489560,delivered
464792,delivered
324550,delivered
202998,delayed
69650,delayed
159052,delayed
532565,cancelled
659789,delivered
857381,cancelled
321138,cancelled
418609,delayed
703109,in_transit
130123,in_transit
62351,cancelled
677026,delayed
589486,in_transit
452678,delivered
13111,delivered
190655,cancelled
931145,cancelled
613455,delivered
24707,delayed
727239,delayed
816337,in_transit
73571,delayed
12789,in_transit
236402,delayed
872444,delivered
128362,delivered
679913,delayed
420864,delayed
550290,cancelled
70464,in_transit
653362,in_transit
229283,delayed
905533,in_transit
862332,delivered
21541,delivered
672765,in_transit
660371,cancelled
755230,delayed
78566,delivered
718031,cancelled
751589,delayed
710223,delivered
900029,delivered
377531,delayed
748755,in_transit
150551,delivered
613874,in_transit
896736,delayed
225890,cancelled
673897,cancelled
264599,in_transit
814958,delivered
759986,delivered
475284,delivered
360348,in_transit
773152,cancelled
335417,in_transit
559461,cancelled
267903,in_transit
714035,delivered
452761,cancelled
818181,delayed
556249,delayed
594765,delayed
690970,cancelled
744209,delivered
747327,cancelled
232442,delayed
199003,in_transit
626154,cancelled
91367,delivered
824241,delayed
858641,delivered
461163,delivered
226584,delivered
203905,in_transit
886157,in_transit
876405,delayed
11462,cancelled
748562,cancelled
19948,delayed
301833,delivered
241549,delayed
926955,delivered
341628,delayed
238234,in_transit
154498,delivered
720103,delayed
451173,delivered
258767,in_transit
246030,cancelled
290763,cancelled
433351,delivered
101888,delivered
688555,delayed
469826,delivered
828393,delivered
465291,delivered
700831,cancelled
328737,in_transit
855025,delayed
207152,in_transit
487054,delivered
205644,delivered
414008,delayed
574265,delivered
61675,delayed
999716,delivered
681089,cancelled
835616,delayed
885503,delayed
986854,delivered
611228,cancelled
139009,delayed
182667,in_transit
650488,cancelled
429970,cancelled
664207,cancelled
937860,cancelled
616326,delivered
531692,in_transit
245400,in_transit
519959,cancelled
114717,in_transit
186615,cancelled
145515,delayed
19900,in_transit
439927,cancelled
742322,cancelled
155716,delivered
552119,delivered
924811,in_transit
441999,delivered
157882,cancelled
783328,cancelled
552608,in_transit
421944,delivered
12124,cancelled
965851,cancelled
993993,cancelled
234185,delivered
194206,in_transit
721204,delayed
204907,in_transit
500505,delayed
727583,delayed
27516,cancelled
623219,delivered
834221,in_transit
751039,cancelled
875360,cancelled
385134,cancelled
899211,delivered
286242,cancelled
965819,delivered
291721,cancelled
337469,in_transit
78376,cancelled
915630,cancelled
590972,delivered
808859,in_transit
486092,cancelled
214112,in_transit
799032,delayed
836471,delayed
159425,cancelled
790632,cancelled
903148,delivered
238628,in_transit
201091,cancelled
422894,in_transit
